ts_code,name,industry,area,signal_date,entry_date,entry_open,exit_date,exit_close,holding_days,gross_return,net_return,is_truncated,list_date
600595.SH,中孚实业,铝,河南,20250715,20250716,4.51,20250805,4.86,15,0.07760532150776056,0.0773898219934106,False,20020626
600876.SH,凯盛新能,玻璃,河南,20250715,20250716,11.3,20250805,11.03,15,-0.023893805309734617,-0.02408900702850081,False,19951031
603280.SH,南方路机,工程机械,福建,20250715,20250716,25.85,20250805,57.2,15,1.2127659574468086,1.2123234485062135,False,20221108
603444.SH,吉比特,互联网,福建,20250715,20250716,314.28,20250805,370.4,15,0.17856688303423707,0.17833119322661095,False,20170104
603601.SH,再升科技,玻璃,重庆,20250715,20250716,4.68,20250805,4.65,15,-0.0064102564102562765,-0.006608954489166319,False,20150122
000530.SZ,冰山冷热,机械基件,辽宁,20250716,20250717,6.52,20250806,6.41,15,-0.016871165644171682,-0.01706777175043217,False,19931208
000889.SZ,中嘉博创,通信设备,河北,20250716,20250717,3.65,20250806,3.96,15,0.08493150684931505,0.08471454224440578,False,19971218
001255.SZ,博菲电气,电气设备,浙江,20250716,20250717,32.35,20250806,33.38,15,0.03183925811437405,0.03163291089747311,False,20220930
001317.SZ,三羊马,铁路,重庆,20250716,20250717,45.3,20250806,49.34,15,0.08918322295805758,0.08896540809495224,False,20211130
003031.SZ,中瓷电子,元器件,河北,20250716,20250717,51.0,20250806,55.43,15,0.08686274509803926,0.08664539428410101,False,20210104
600467.SH,好当家,渔业,山东,20250716,20250717,2.39,20250806,2.39,15,0.0,-0.00019998000199983323,False,20040405
600586.SH,金晶科技,玻璃,山东,20250716,20250717,5.06,20250806,5.11,15,0.00988142292490135,0.009679466835925243,False,20020815
600601.SH,方正科技,元器件,上海,20250716,20250717,5.33,20250806,5.87,15,0.10131332082551592,0.10109308018541485,False,19901219
600684.SH,珠江股份,区域地产,广东,20250716,20250717,4.18,20250806,4.5,15,0.07655502392344515,0.076339734447608,False,19931028
600983.SH,惠而浦,家用电器,安徽,20250716,20250717,10.82,20250806,11.27,15,0.04158964879852123,0.04138135169847135,False,20040727
601718.SH,际华集团,服饰,北京,20250716,20250717,3.82,20250806,4.36,15,0.14136125654450282,0.14113300711813648,False,20100816
601865.SH,福莱特,玻璃,浙江,20250716,20250717,16.56,20250806,16.43,15,-0.007850241545893644,-0.008048651656573536,False,20190215
603002.SH,宏昌电子,化工原料,广东,20250716,20250717,6.71,20250806,6.93,15,0.032786885245901676,0.03258034852252489,False,20120518
603086.SH,先达股份,农药化肥,山东,20250716,20250717,10.16,20250806,9.62,15,-0.053149606299212726,-0.05333895744283845,False,20170511
603878.SH,武进不锈,钢加工,江苏,20250716,20250717,5.47,20250806,5.78,15,0.05667276051188308,0.056461447091122885,False,20161219
605006.SH,山东玻纤,玻璃,山东,20250716,20250717,7.72,20250806,7.42,15,-0.03886010362694303,-0.03905231238534168,False,20200903
605058.SH,澳弘电子,元器件,江苏,20250716,20250717,27.85,20250806,29.36,15,0.05421903052064625,0.05400820779681448,False,20201021
000037.SZ,深南电A,火力发电,深圳,20250717,20250718,9.6,20250807,9.42,15,-0.018749999999999933,-0.018946230376962192,False,19940701
000539.SZ,粤电力A,火力发电,广东,20250717,20250718,4.84,20250807,4.71,15,-0.02685950413223137,-0.02705411277054115,False,19931126
000838.SZ,财信发展,区域地产,重庆,20250717,20250718,2.88,20250807,2.99,15,0.03819444444444464,0.03798682631736838,False,19970626
000900.SZ,现代投资,路桥,湖南,20250717,20250718,4.43,20250807,4.31,15,-0.02708803611738153,-0.02728259905386432,False,19990128
000920.SZ,沃顿科技,塑料,贵州,20250717,20250718,11.13,20250807,11.08,15,-0.004492362982929099,-0.004691444602170636,False,19990616
001236.SZ,弘业期货,多元金融,江苏,20250717,20250718,13.27,20250807,12.18,15,-0.08214016578749062,-0.08232371939897187,False,20220805
001356.SZ,富岭股份,塑料,浙江,20250717,20250718,15.04,20250807,14.9,15,-0.00930851063829774,-0.009506629124321653,False,20250123
002052.SZ,同洲电子,家用电器,深圳,20250717,20250718,11.37,20250807,10.07,15,-0.11433597185576072,-0.11451308694988005,False,20060627
002093.SZ,国脉科技,文教休闲,福建,20250717,20250718,12.86,20250807,12.22,15,-0.04976671850699832,-0.049956746160531695,False,20061215
002263.SZ,大东南,塑料,浙江,20250717,20250718,3.85,20250807,3.48,15,-0.09610389610389614,-0.09628465724856083,False,20080728
002314.SZ,南山控股,区域地产,深圳,20250717,20250718,3.01,20250807,2.84,15,-0.056478405315614544,-0.05666709076600651,False,20091203
002845.SZ,同兴达,元器件,深圳,20250717,20250718,15.0,20250807,15.32,15,0.021333333333333426,0.02112908709129102,False,20170125
002987.SZ,京北方,软件服务,北京,20250717,20250718,22.1,20250807,20.06,15,-0.09230769230769242,-0.09248921261719989,False,20200507
600101.SH,明星电力,水力发电,四川,20250717,20250718,10.7,20250807,10.25,15,-0.04205607476635509,-0.042247644394439066,False,19970627
600236.SH,桂冠电力,水力发电,广西,20250717,20250718,6.53,20250807,6.4,15,-0.019908116385911168,-0.02010411516275623,False,20000323
600505.SH,西昌电力,水力发电,四川,20250717,20250718,15.36,20250807,14.44,15,-0.05989583333333337,-0.060083835366463334,False,20020530
600726.SH,华电能源,火力发电,黑龙江,20250717,20250718,2.6,20250807,2.56,15,-0.015384615384615441,-0.015581518771199732,False,19960701
603726.SH,朗迪集团,家用电器,浙江,20250717,20250718,17.8,20250807,17.93,15,0.007303370786516883,0.007101930256412592,False,20160421
605028.SH,世茂能源,供气供热,浙江,20250717,20250718,19.58,20250807,20.97,15,0.07099080694586313,0.07077663020214842,False,20210712
000014.SZ,沙河股份,全国地产,深圳,20250718,20250721,12.0,20250808,12.52,15,0.043333333333333224,0.043124687531246764,False,19920602
000601.SZ,韶能股份,水力发电,广东,20250718,20250721,5.61,20250808,5.37,15,-0.042780748663101664,-0.0429721733708982,False,19960830
000702.SZ,正虹科技,饲料,湖南,20250718,20250721,7.52,20250808,8.43,15,0.1210106382978724,0.12078645858818371,False,19970318
000720.SZ,新能泰山,电气设备,山东,20250718,20250721,3.82,20250808,3.61,15,-0.054973821989528826,-0.055162808326497115,False,19970509
000935.SZ,四川双马,水泥,四川,20250718,20250721,19.6,20250808,19.41,15,-0.009693877551020469,-0.009891918971368208,False,19990824
001269.SZ,欧晶科技,矿物制品,内蒙,20250718,20250721,26.9,20250808,27.78,15,0.03271375464684034,0.032507232548120824,False,20220930
002130.SZ,沃尔核材,电气设备,深圳,20250718,20250721,24.25,20250808,22.81,15,-0.059381443298969105,-0.05956954819981919,False,20070420
002227.SZ,奥特迅,电气设备,深圳,20250718,20250721,13.77,20250808,13.97,15,0.014524328249818419,0.014321443672626444,False,20080506
600148.SH,长春一东,汽车配件,吉林,20250718,20250721,21.58,20250808,22.97,15,0.06441149212233555,0.06419863111001223,False,19980520
600423.SH,柳化股份,农药化肥,广西,20250718,20250721,3.58,20250808,3.84,15,0.07262569832402233,0.07241119463472656,False,20030717
600571.SH,信雅达,软件服务,浙江,20250718,20250721,19.0,20250808,17.72,15,-0.06736842105263163,-0.06755492871765456,False,20021101
600622.SH,光大嘉宝,区域地产,上海,20250718,20250721,3.07,20250808,2.95,15,-0.03908794788273606,-0.03928011107684004,False,19921203
600802.SH,福建水泥,水泥,福建,20250718,20250721,5.28,20250808,5.46,15,0.03409090909090895,0.03388411158884108,False,19940103
600819.SH,耀皮玻璃,玻璃,上海,20250718,20250721,6.4,20250808,6.27,15,-0.020312500000000067,-0.02050841790820923,False,19940128
603488.SH,展鹏科技,运输设备,江苏,20250718,20250721,8.35,20250808,8.91,15,0.06706586826347305,0.06685247642900394,False,20170516
603615.SH,茶花股份,家居用品,福建,20250718,20250721,23.6,20250808,22.21,15,-0.058898305084745806,-0.05908650660357684,False,20170213
002208.SZ,合肥城建,区域地产,安徽,20250721,20250722,7.27,20250811,6.95,15,-0.044016506189821114,-0.04420768377082507,False,20080128
002218.SZ,拓日新能,新型电力,深圳,20250721,20250722,3.79,20250811,3.73,15,-0.0158311345646438,-0.016027948656321844,False,20080228
002295.SZ,精艺股份,铜,广东,20250721,20250722,9.98,20250811,11.3,15,0.13226452905811636,0.13203809879533113,False,20090929
002623.SZ,亚玛顿,玻璃,江苏,20250721,20250722,22.3,20250811,21.77,15,-0.02376681614349785,-0.023962043257557686,False,20111013
002721.SZ,金一文化,服饰,北京,20250721,20250722,3.97,20250811,3.73,15,-0.06045340050377834,-0.06064129103462457,False,20140127
002734.SZ,利民股份,农药化肥,江苏,20250721,20250722,19.98,20250811,23.05,15,0.1536536536536537,0.1534229459936889,False,20150127
002908.SZ,德生科技,软件服务,广东,20250721,20250722,11.3,20250811,13.29,15,0.17610619469026534,0.1758709969710992,False,20171020
600446.SH,金证股份,软件服务,深圳,20250721,20250722,18.68,20250811,18.16,15,-0.027837259100642386,-0.02803167220751135,False,20031224
600927.SH,永安期货,多元金融,浙江,20250721,20250722,15.97,20250811,15.64,15,-0.020663744520976857,-0.020859592187306042,False,20211223
000767.SZ,晋控电力,火力发电,山西,20250722,20250723,3.18,20250812,3.03,15,-0.04716981132075482,-0.04736035830379248,False,19970609
001387.SZ,雪祺电气,家用电器,安徽,20250722,20250723,14.44,20250812,14.75,15,0.021468144044321402,0.021263870842832766,False,20240111
002269.SZ,美邦服饰,服饰,上海,20250722,20250723,1.93,20250812,1.94,15,0.005181347150259086,0.00498033098244588,False,20080828
002356.SZ,赫美集团,其他商业,深圳,20250722,20250723,3.31,20250812,3.24,15,-0.02114803625377637,-0.02134378707144391,False,20100209
002520.SZ,日发精机,机床制造,浙江,20250722,20250723,6.62,20250812,6.95,15,0.049848942598187396,0.04963899380454695,False,20101210
002636.SZ,金安国纪,元器件,上海,20250722,20250723,11.93,20250812,12.45,15,0.043587594300083854,0.04337889765088865,False,20111125
002803.SZ,吉宏股份,互联网,福建,20250722,20250723,15.26,20250812,16.76,15,0.09829619921363042,0.09807656193751546,False,20160712
603089.SH,正裕工业,汽车配件,浙江,20250722,20250723,14.33,20250812,16.31,15,0.13817166782972778,0.1379440562573191,False,20170126
603429.SH,集友股份,广告包装,安徽,20250722,20250723,9.21,20250812,9.97,15,0.08251900108577637,0.08230251893377427,False,20170124
000514.SZ,渝开发,区域地产,重庆,20250723,20250724,5.93,20250813,5.68,15,-0.042158516020236125,-0.04235006516211792,False,19930712
000823.SZ,超声电子,元器件,广东,20250723,20250724,12.22,20250813,14.1,15,0.15384615384615374,0.15361540769000004,False,19971008
002201.SZ,九鼎新材,玻璃,江苏,20250723,20250724,7.74,20250813,8.24,15,0.06459948320413433,0.06438658459735436,False,20071226
002212.SZ,天融信,软件服务,广东,20250723,20250724,8.06,20250813,7.93,15,-0.016129032258064613,-0.016325786776161255,False,20080201
002546.SZ,新联电子,电气设备,江苏,20250723,20250724,5.91,20250813,6.2,15,0.04906937394247035,0.04885958104697141,False,20110211
002558.SZ,巨人网络,互联网,重庆,20250723,20250724,24.2,20250813,28.47,15,0.17644628099173554,0.17621101526211014,False,20110302
002961.SZ,瑞达期货,多元金融,福建,20250723,20250724,21.83,20250813,22.66,15,0.03802107191937698,0.037813488463338985,False,20190905
600173.SH,卧龙新能,全国地产,浙江,20250723,20250724,6.47,20250813,6.37,15,-0.015455950540958163,-0.01565283966193798,False,19990415
600396.SH,华电辽能,火力发电,辽宁,20250723,20250724,3.55,20250813,3.34,15,-0.05915492957746482,-0.05934307977652942,False,20010328
600475.SH,华光环能,电气设备,江苏,20250723,20250724,14.4,20250813,22.31,15,0.5493055555555555,0.5489957254274571,False,20030721
600821.SH,金开新能,新型电力,天津,20250723,20250724,5.64,20250813,5.67,15,0.005319148936170359,0.005118105210755619,False,19940128
603081.SH,大丰实业,专用机械,浙江,20250723,20250724,12.27,20250813,13.6,15,0.10839445802770986,0.10817280130177687,False,20170420
603439.SH,贵州三力,中成药,贵州,20250723,20250724,12.71,20250813,13.19,15,0.037765538945711885,0.037558006591158266,False,20200428
603767.SH,中马传动,汽车配件,浙江,20250723,20250724,17.17,20250813,35.09,15,1.0436808386721026,1.043272143373898,False,20170613
603848.SH,好太太,家居用品,广东,20250723,20250724,16.09,20250813,21.59,15,0.34182722187694226,0.341558883266428,False,20171201
000590.SZ,启迪药业,中成药,湖南,20250724,20250725,12.06,20250814,12.69,15,0.05223880597014907,0.052028379251626955,False,19960119
002095.SZ,生意宝,互联网,浙江,20250724,20250725,21.11,20250814,22.0,15,0.042160113690194345,0.041951702508574495,False,20061215
002329.SZ,皇氏集团,乳制品,广西,20250724,20250725,3.88,20250814,3.72,15,-0.04123711340206182,-0.041428846806040975,False,20100106
002562.SZ,兄弟科技,化学制药,浙江,20250724,20250725,5.87,20250814,7.01,15,0.1942078364565587,0.1939690187710359,False,20110310
002674.SZ,兴业科技,纺织,福建,20250724,20250725,10.38,20250814,11.12,15,0.07129094412331383,0.07107670735816596,False,20120507
003003.SZ,天元股份,广告包装,广东,20250724,20250725,12.52,20250814,12.29,15,-0.018370607028754038,-0.01856691327672344,False,20200921
600149.SH,廊坊发展,综合类,河北,20250724,20250725,5.56,20250814,5.59,15,0.0053956834532373765,0.005194624422449889,False,19991014
600744.SH,华银电力,火力发电,湖南,20250724,20250725,7.34,20250814,6.97,15,-0.05040871934604907,-0.05059861861225312,False,19960905
601512.SH,中新集团,园区开发,江苏,20250724,20250725,7.91,20250814,7.8,15,-0.013906447534766109,-0.014103646525360114,False,20191220
603856.SH,东宏股份,塑料,山东,20250724,20250725,12.25,20250814,12.25,15,0.0,-0.0001999800019997222,False,20171106
605366.SH,宏柏新材,化工原料,江西,20250724,20250725,6.66,20250814,6.3,15,-0.05405405405405406,-0.05424322432621609,False,20200812
605399.SH,晨光新材,化工原料,江西,20250724,20250725,14.1,20250814,13.21,15,-0.06312056737588645,-0.06330792452669609,False,20200804
000545.SZ,金浦钛业,化工原料,吉林,20250725,20250728,2.77,20250815,3.35,15,0.20938628158844774,0.2091444285174371,False,19931215
000617.SZ,中油资本,多元金融,新疆,20250725,20250728,8.9,20250815,8.9,15,0.0,-0.00019998000199983323,False,19961022
000678.SZ,襄阳轴承,汽车配件,湖北,20250725,20250728,16.29,20250815,15.93,15,-0.022099447513812098,-0.02229500806825402,False,19970106
002055.SZ,得润电子,元器件,深圳,20250725,20250728,7.4,20250815,7.67,15,0.03648648648648645,0.0362792099168463,False,20060725
002082.SZ,万邦德,中成药,浙江,20250725,20250728,7.43,20250815,7.29,15,-0.018842530282637937,-0.01903874215539403,False,20061120
002377.SZ,国创高新,其他建材,湖北,20250725,20250728,3.27,20250815,3.11,15,-0.04892966360856277,-0.04911985865633617,False,20100323
002725.SZ,跃岭股份,汽车配件,浙江,20250725,20250728,13.54,20250815,13.76,15,0.01624815361890697,0.01604492431111404,False,20140129
002915.SZ,中欣氟材,化工原料,浙江,20250725,20250728,19.02,20250815,31.22,15,0.6414300736067298,0.6411018204173271,False,20171205
600604.SH,市北高新,园区开发,上海,20250725,20250728,6.09,20250815,5.78,15,-0.05090311986863705,-0.05109292026462364,False,19920327
600620.SH,天宸股份,综合类,上海,20250725,20250728,6.38,20250815,6.24,15,-0.021943573667711602,-0.02213916539380545,False,19921117
600822.SH,上海物贸,汽车服务,上海,20250725,20250728,12.62,20250815,12.0,15,-0.04912836767036444,-0.04931852298129935,False,19940204
603083.SH,剑桥科技,通信设备,上海,20250725,20250728,47.8,20250815,53.58,15,0.1209205020920503,0.1206963404078003,False,20171110
603296.SH,华勤技术,元器件,上海,20250725,20250728,80.0,20250815,85.41,15,0.06762500000000005,0.06741149635036514,False,20230808
605018.SH,长华集团,汽车配件,浙江,20250725,20250728,12.91,20250815,12.92,15,0.0007745933384972759,0.0005744584333200464,False,20200929
000965.SZ,天保基建,区域地产,天津,20250728,20250729,4.33,20250818,4.52,15,0.04387990762124705,0.04367115251523335,False,20000406
600962.SH,国投中鲁,软饮料,北京,20250728,20250729,19.2,20250818,20.51,15,0.06822916666666679,0.06801554219578065,False,20040622
601908.SH,京运通,电气设备,北京,20250728,20250729,3.86,20250818,3.83,15,-0.007772020725388518,-0.00797044647866807,False,20110908
603045.SH,福达合金,小金属,浙江,20250728,20250729,18.0,20250818,18.62,15,0.0344444444444445,0.03423757624237589,False,20180517
603350.SH,安乃达,电气设备,上海,20250728,20250729,38.0,20250818,43.35,15,0.14078947368421058,0.14056133860298203,False,20240703
603628.SH,清源股份,电气设备,福建,20250728,20250729,13.48,20250818,13.46,15,-0.0014836795252225476,-0.0016833628209879103,False,20170112
605122.SH,四方新材,水泥,重庆,20250728,20250729,14.65,20250818,14.1,15,-0.03754266211604096,-0.03773513433639575,False,20210310
000505.SZ,京粮控股,食品,海南,20250729,20250730,6.82,20250819,6.75,15,-0.01026392961876832,-0.010461857040102607,False,19921221
000626.SZ,远大控股,商贸代理,江苏,20250729,20250730,7.15,20250819,7.11,15,-0.005594405594405605,-0.0057932668271634125,False,19961128
000886.SZ,海南高速,区域地产,海南,20250729,20250730,6.88,20250819,6.73,15,-0.021802325581395277,-0.021997945554281695,False,19980123
000890.SZ,法尔胜,环境保护,江苏,20250729,20250730,3.97,20250819,4.34,15,0.09319899244332475,0.09298037450662977,False,19990119
003040.SZ,楚天龙,通信设备,广东,20250729,20250730,24.8,20250819,27.73,15,0.1181451612903226,0.11792155461873177,False,20210322
601279.SH,英利汽车,汽车配件,吉林,20250729,20250730,4.08,20250819,4.31,15,0.05637254901960764,0.05616129563514227,False,20210415
603048.SH,浙江黎明,汽车配件,浙江,20250729,20250730,19.08,20250819,20.48,15,0.0733752620545074,0.07316060846745542,False,20211116
603213.SH,镇洋发展,化工原料,浙江,20250729,20250730,12.96,20250819,15.29,15,0.1797839506172838,0.17954801742048,False,20211111
603617.SH,君禾股份,机械基件,浙江,20250729,20250730,7.88,20250819,9.99,15,0.26776649746192893,0.2675129695152312,False,20170703
603809.SH,豪能股份,汽车配件,四川,20250729,20250730,15.46,20250819,16.73,15,0.08214747736093142,0.08193106950624474,False,20171128
000158.SZ,常山北明,软件服务,河北,20250730,20250731,22.78,20250820,26.42,15,0.15978928884986843,0.15955735418556483,False,20000724
000566.SZ,海南海药,化学制药,海南,20250730,20250731,6.53,20250820,6.33,15,-0.030627871362940318,-0.030821726403163607,False,19940525
000672.SZ,上峰水泥,水泥,甘肃,20250730,20250731,8.93,20250820,9.15,15,0.024636058230683267,0.024431151509709315,False,19961218
000698.SZ,沈阳化工,石油加工,辽宁,20250730,20250731,4.16,20250820,4.23,15,0.016826923076923128,0.016623578026812913,False,19970220
000922.SZ,佳电股份,电气设备,黑龙江,20250730,20250731,11.7,20250820,12.2,15,0.042735042735042805,0.04252651657911133,False,19990618
001287.SZ,中电港,元器件,深圳,20250730,20250731,20.41,20250820,22.45,15,0.09995100440960303,0.09973103620554169,False,20230410
002062.SZ,宏润建设,建筑工程,浙江,20250730,20250731,5.12,20250820,7.29,15,0.423828125,0.42354338784871515,False,20060816
002117.SZ,东港股份,广告包装,山东,20250730,20250731,11.81,20250820,12.71,15,0.07620660457239636,0.0759913847734619,False,20070302
002131.SZ,利欧股份,互联网,浙江,20250730,20250731,3.71,20250820,5.07,15,0.36657681940700826,0.3663035313719303,False,20070427
002394.SZ,联发股份,纺织,江苏,20250730,20250731,9.85,20250820,10.98,15,0.11472081218274122,0.11449789031249158,False,20100423
002578.SZ,闽发铝业,铝,福建,20250730,20250731,3.43,20250820,3.61,15,0.05247813411078717,0.05226765953142287,False,20110428
002628.SZ,成都路桥,建筑工程,四川,20250730,20250731,5.04,20250820,5.27,15,0.04563492063492047,0.045425814561400824,False,20111103
002995.SZ,天地在线,互联网,北京,20250730,20250731,19.63,20250820,20.0,15,0.018848700967906362,0.01864495160264923,False,20200805
600449.SH,宁夏建材,水泥,宁夏,20250730,20250731,13.9,20250820,14.24,15,0.02446043165467615,0.02425556005550522,False,20030829
600720.SH,中交设计,建筑工程,甘肃,20250730,20250731,8.18,20250820,7.92,15,-0.0317848410757946,-0.03197846474521249,False,19960716
600820.SH,隧道股份,建筑工程,上海,20250730,20250731,6.67,20250820,6.43,15,-0.0359820089955023,-0.03617479331527118,False,19940128
601068.SH,中铝国际,建筑工程,北京,20250730,20250731,4.91,20250820,5.05,15,0.02851323828920571,0.02830755620975589,False,20180831
601609.SH,金田股份,铜,浙江,20250730,20250731,7.85,20250820,14.75,15,0.8789808917197452,0.8786051331172617,False,20200422
603013.SH,亚普股份,汽车配件,江苏,20250730,20250731,20.78,20250820,23.93,15,0.15158806544754566,0.15135777086391444,False,20180509
603166.SH,福达股份,汽车配件,广西,20250730,20250731,16.68,20250820,18.92,15,0.13429256594724226,0.13406573011763578,False,20141127
603719.SH,良品铺子,食品,湖北,20250730,20250731,13.0,20250820,13.83,15,0.06384615384615389,0.06363340589018018,False,20200224
603798.SH,康普顿,石油加工,山东,20250730,20250731,11.74,20250820,13.98,15,0.19080068143100504,0.19056254510835102,False,20160406
603949.SH,雪龙集团,汽车配件,浙江,20250730,20250731,19.0,20250820,19.77,15,0.040526315789473744,0.0403182313347612,False,20200310
605598.SH,上海港湾,建筑工程,上海,20250730,20250731,22.8,20250820,26.83,15,0.1767543859649121,0.1765190586204537,False,20210917
000400.SZ,许继电气,电气设备,河南,20250731,20250801,22.67,20250821,23.28,15,0.026907807675341733,0.026702446649909284,False,19970418
000705.SZ,浙江震元,医药商业,浙江,20250731,20250801,9.41,20250821,9.57,15,0.01700318809776835,0.0167998077981788,False,19970410
000762.SZ,西藏矿业,小金属,西藏,20250731,20250801,21.85,20250821,22.32,15,0.021510297482837393,0.021306015851503934,False,19970708
000789.SZ,万年青,水泥,江西,20250731,20250801,6.07,20250821,6.14,15,0.01153212520593061,0.011329839009509346,False,19970923
000877.SZ,天山股份,水泥,新疆,20250731,20250801,5.29,20250821,5.98,15,0.1304347826086958,0.1302087182586089,False,19990107
001208.SZ,华菱线缆,电气设备,湖南,20250731,20250801,11.76,20250821,12.72,15,0.08163265306122458,0.08141634816110233,False,20210624
001213.SZ,中铁特货,铁路,北京,20250731,20250801,4.29,20250821,4.3,15,0.002331002331002363,0.0021305561751518987,False,20210908
002010.SZ,传化智联,仓储物流,浙江,20250731,20250801,6.11,20250821,6.3,15,0.03109656301145658,0.030890364318723496,False,20040629
002153.SZ,石基信息,软件服务,北京,20250731,20250801,10.27,20250821,11.31,15,0.10126582278481022,0.10104559164336746,False,20070813
002226.SZ,江南化工,化工原料,安徽,20250731,20250801,6.11,20250821,6.54,15,0.07037643207855959,0.07016237819753202,False,20080506
002246.SZ,北化股份,化工原料,四川,20250731,20250801,16.92,20250821,18.59,15,0.0986997635933804,0.09848004561245993,False,20080605
002266.SZ,浙富控股,环境保护,浙江,20250731,20250801,3.63,20250821,3.63,15,0.0,-0.00019998000199983323,False,20080806
002307.SZ,北新路桥,建筑工程,新疆,20250731,20250801,4.1,20250821,4.75,15,0.1585365853658538,0.15830490121719554,False,20091111
002511.SZ,中顺洁柔,造纸,广东,20250731,20250801,7.58,20250821,8.91,15,0.1754617414248021,0.1752266725834013,False,20101125
002761.SZ,浙江建投,建筑工程,浙江,20250731,20250801,9.55,20250821,10.12,15,0.05968586387434538,0.05947394789316873,False,20150610
002917.SZ,金奥博,化工原料,深圳,20250731,20250801,14.7,20250821,15.17,15,0.03197278911564627,0.03176641519521528,False,20171208
600268.SH,国电南自,电气设备,江苏,20250731,20250801,9.3,20250821,10.6,15,0.13978494623655902,0.13955701204073123,False,19991118
600773.SH,西藏城投,区域地产,西藏,20250731,20250801,10.8,20250821,11.16,15,0.033333333333333215,0.03312668733126678,False,19961108
601179.SH,中国西电,电气设备,陕西,20250731,20250801,6.54,20250821,6.71,15,0.02599388379204881,0.025788705533116518,False,20100128
601399.SH,国机重装,工程机械,四川,20250731,20250801,3.32,20250821,3.35,15,0.009036144578313365,0.00883435752810291,False,20200608
601800.SH,中国交建,建筑工程,北京,20250731,20250801,9.21,20250821,9.42,15,0.02280130293159588,0.02259676312499037,False,20120309
603018.SH,华设集团,建筑工程,江苏,20250731,20250801,8.36,20250821,8.38,15,0.0023923444976077235,0.002191886074550675,False,20141013
603165.SH,荣晟环保,造纸,浙江,20250731,20250801,12.05,20250821,12.57,15,0.043153526970954426,0.04294491712654436,False,20170117
603227.SH,雪峰科技,化工原料,新疆,20250731,20250801,8.43,20250821,8.9,15,0.05575326215895626,0.05554213261947827,False,20150515
603375.SH,盛景微,半导体,江苏,20250731,20250801,39.07,20250821,42.0,15,0.07499360122856413,0.07477862400604085,False,20240124
000401.SZ,金隅冀东,水泥,河北,20250801,20250804,4.82,20250822,5.08,15,0.053941908713692976,0.05373114140868074,False,19960614
000528.SZ,柳工,工程机械,广西,20250801,20250804,10.71,20250822,11.24,15,0.04948646125116718,0.04927658494654752,False,19931118
000567.SZ,海德股份,多元金融,海南,20250801,20250804,6.51,20250822,6.81,15,0.04608294930875578,0.04587375363846102,False,19940525
000680.SZ,山推股份,工程机械,山东,20250801,20250804,9.75,20250822,9.87,15,0.01230769230769213,0.01210525101336013,False,19970122
000758.SZ,中色股份,铅锌,北京,20250801,20250804,5.91,20250822,6.27,15,0.060913705583756306,0.060701544058792134,False,19970416
000983.SZ,山西焦煤,煤炭开采,山西,20250801,20250804,7.0,20250822,7.3,15,0.04285714285714293,0.04264859228362883,False,20000726
001203.SZ,大中矿业,普钢,内蒙,20250801,20250804,11.48,20250822,12.08,15,0.05226480836236935,0.05205437644388855,False,20210510
001239.SZ,永达股份,工程机械,湖南,20250801,20250804,17.2,20250822,17.2,15,0.0,-0.0001999800019996112,False,20231212
001339.SZ,智微智能,IT设备,深圳,20250801,20250804,51.69,20250822,63.88,15,0.23582898046043743,0.23558183937845345,False,20220815
002060.SZ,广东建工,建筑工程,广东,20250801,20250804,3.66,20250822,3.71,15,0.013661202185792254,0.013458490216551988,False,20060810
002067.SZ,景兴纸业,造纸,浙江,20250801,20250804,4.34,20250822,4.33,15,-0.0023041474654377225,-0.0025036666840229094,False,20060915
002132.SZ,恒星科技,钢加工,河南,20250801,20250804,3.72,20250822,3.86,15,0.037634408602150504,0.03742690247104319,False,20070427
002398.SZ,垒知集团,其他建材,福建,20250801,20250804,5.51,20250822,5.45,15,-0.010889292196007205,-0.011087094557331811,False,20100506
002399.SZ,海普瑞,化学制药,深圳,20250801,20250804,13.2,20250822,13.21,15,0.0007575757575759567,0.0005574442555746906,False,20100506
002460.SZ,赣锋锂业,小金属,江西,20250801,20250804,36.01,20250822,38.3,15,0.06359344626492636,0.06338074884541545,False,20100810
002497.SZ,雅化集团,小金属,四川,20250801,20250804,13.79,20250822,14.07,15,0.020304568527918843,0.02010052801826423,False,20101109
002613.SZ,北玻股份,专用机械,河南,20250801,20250804,3.91,20250822,4.39,15,0.1227621483375958,0.12253761836092592,False,20110830
002671.SZ,龙泉股份,水泥,山东,20250801,20250804,4.85,20250822,4.95,15,0.020618556701031077,0.020414453400020793,False,20120426
002756.SZ,永兴材料,小金属,浙江,20250801,20250804,35.52,20250822,34.92,15,-0.016891891891891886,-0.017088493853317455,False,20150515
002896.SZ,中大力德,机械基件,浙江,20250801,20250804,78.86,20250822,96.66,15,0.225716459548567,0.22547134076853537,False,20170829
002910.SZ,庄园牧场,乳制品,甘肃,20250801,20250804,9.95,20250822,10.33,15,0.03819095477386947,0.03798333734465764,False,20171031
600031.SH,三一重工,工程机械,北京,20250801,20250804,19.77,20250822,21.3,15,0.07738998482549331,0.07717452837417316,False,20030703
600089.SH,特变电工,电气设备,新疆,20250801,20250804,13.27,20250822,14.22,15,0.07159005275056529,0.07137575616967329,False,19970618
600201.SH,生物股份,农业综合,内蒙,20250801,20250804,8.5,20250822,8.99,15,0.057647058823529385,0.057435550562590754,False,19990115
